index,order_id,date,status,fulfilment,sales_channel,ship-service-level,style,sku,category,size,asin,courier_status,qty,currency,amount,ship-city,ship-state,ship-postal-code,ship-country,b2b,fulfilled-by
8168,404-7059687-7052340,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET398,SET398-KR-PP-XXL,Set,XXL,B09RP8WY5J,Shipped,1,INR,1186.0,JAIPUR,RAJASTHAN,302002.0,IN,True,Easy Ship
8173,404-1308500-2676337,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3404,JNE3404-KR-L,kurta,L,B082W7WHB8,Shipped,1,INR,487.0,SILCHAR,ASSAM,788101.0,IN,False,Easy Ship
8175,402-8450125-1059552,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET398,SET398-KR-PP-S,Set,S,B09RP8VTX6,Shipped,1,INR,1115.0,Mohali,Punjab,140307.0,IN,False,Easy Ship
8176,406-1759089-7984313,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET257,SET257-KR-PP-XS,Set,XS,B0983GWPF1,Shipped,1,INR,551.0,FARIDABAD,HARYANA,121003.0,IN,False,Easy Ship
8181,405-9711028-3661913,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET333,SET333-KR-DPT-S,Set,S,B09RKF9RSW,Shipped,1,INR,967.0,SURAT,Gujarat,394155.0,IN,False,Easy Ship
8187,402-7354964-6098748,2022-04-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3804,JNE3804-KR-XL,kurta,XL,B09K3ZC3LK,Shipped,1,INR,459.0,MANCHERIAL,TELANGANA,504208.0,IN,False,Easy Ship
8188,403-4375899-4275525,2022-04-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,MEN5013,MEN5013-KR-XL,kurta,XL,B08YYSPGH6,Shipped,1,INR,499.0,THANE,MAHARASHTRA,401107.0,IN,False,Easy Ship
8202,404-3387768-2771538,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3365,JNE3365-KR-1052-A-M,kurta,M,B07WP5DYSW,Shipped,1,INR,376.0,ALNAVAR,KARNATAKA,581103.0,IN,False,Easy Ship
8204,402-6867900-6169149,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003,J0003-SET-XXXL,Set,3XL,B0894Y3VBB,Shipped,1,INR,654.0,MIRZAPUR CUM VINDHYACHAL,UTTAR PRADESH,231001.0,IN,False,Easy Ship
8205,404-3406913-0918706,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0343,J0343-DR-XXXL,Western Dress,3XL,B098314S8L,Shipped,1,INR,744.0,Mumbai,MAHARASHTRA,400054.0,IN,False,Easy Ship
8207,405-5417518-6293129,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-S,kurta,S,B081WX4G4Q,Shipped,1,INR,399.0,UDAIPUR,RAJASTHAN,313001.0,IN,False,Easy Ship
8210,406-3776699-8701917,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET239,SET239-KR-NP-M,Set,M,B08TZP7QJF,Shipped,1,INR,654.0,KOLKATA,WEST BENGAL,700006.0,IN,False,Easy Ship
8212,404-3921416-1693962,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET345,SET345-KR-NP-XXL,Set,XXL,B09KXSQ73F,Shipped,1,INR,626.0,HYDERABAD,TELANGANA,500033.0,IN,False,Easy Ship
8213,406-7075116-6878750,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0332,J0332-DR-S,Western Dress,S,B09LM786LJ,Shipped,2,INR,1398.0,TUMAKURU,KARNATAKA,572104.0,IN,False,Easy Ship
8219,403-5372532-8397136,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0299,J0299-KR-M,kurta,M,B099F9NCKZ,Shipped,1,INR,345.0,PRODDATUR,ANDHRA PRADESH,516360.0,IN,False,Easy Ship
8220,408-7796750-4117112,2022-04-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET131,SET131-KR-NP-A-XL,Set,XL,B07X3LNT9Q,Shipped,1,INR,666.0,BENGALURU,KARNATAKA,560046.0,IN,False,Easy Ship
8222,406-4620453-3801161,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0148,J0148-SET-S,Set,S,B0929B7M5Y,Shipped,1,INR,636.0,MATHURA,UTTAR PRADESH,281001.0,IN,False,Easy Ship
8231,408-3627991-0113940,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0005,J0005-DR-XL,Western Dress,XL,B08B3YB1FR,Shipped,1,INR,899.0,MUMBAI,MAHARASHTRA,400077.0,IN,False,Easy Ship
8234,407-1572986-3453148,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3739,JNE3739-KR-XXL,kurta,XXL,B099NK7Y5P,Shipped,1,INR,459.0,WARANGAL,TELANGANA,506001.0,IN,False,Easy Ship
8235,407-5025733-7144314,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET339,SET339-KR-NP-XXL,Set,XXL,B09RSX8B8D,Shipped,1,INR,654.0,BENGALURU,KARNATAKA,560073.0,IN,False,Easy Ship
8237,405-3866241-4175508,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET291,SET291-KR-PP-M,Set,M,B099NK55YG,Shipped,1,INR,563.0,SHIMLA,HIMACHAL PRADESH,171001.0,IN,False,Easy Ship
8248,403-0703285-6953163,2022-04-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET393,SET393-KR-NP-L,Set,L,B09QJ51J2K,Shipped,1,INR,969.0,RISHIKESH,UTTARAKHAND,249201.0,IN,False,Easy Ship
8252,403-5937888-6648361,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003,J0003-SET-XL,Set,XL,B0894YFQ5R,Shipped,1,INR,696.0,MUMBAI,MAHARASHTRA,400056.0,IN,False,Easy Ship
8253,406-6976254-3479516,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0041,J0041-SET-L,Set,L,B089G28YYW,Shipped,1,INR,660.0,GURUGRAM,HARYANA,122001.0,IN,False,Easy Ship
8256,402-9953636-7261903,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0119,J0119-TP-XXXL,Top,3XL,B08RYPRVPV,Shipped,1,INR,540.0,VADODARA,Gujarat,390023.0,IN,False,Easy Ship
8257,404-3031763-0340326,2022-04-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET347,SET347-KR-NP-XS,Set,XS,B09RKFBMYD,Shipped,1,INR,852.0,HANUMANGARH,RAJASTHAN,335511.0,IN,False,Easy Ship
8258,404-5677177-3111532,2022-04-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET398,SET398-KR-PP-XL,Set,XL,B09RPQV7SV,Shipped,1,INR,1115.0,NAMCHI,SIKKIM,737126.0,IN,False,Easy Ship
8260,404-6110412-7425933,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET280,SET280-KR-PP-S,Set,S,B09CT26LGZ,Shipped,1,INR,790.0,AHMEDABAD,Gujarat,382424.0,IN,False,Easy Ship
8262,405-7732970-3958760,2022-04-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET393,SET393-KR-NP-S,Set,S,B09QJ5LYDH,Shipped,1,INR,969.0,GHAZIABAD,UTTAR PRADESH,201017.0,IN,False,Easy Ship
8263,404-1097477-3024333,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET398,SET398-KR-PP-XXL,Set,XXL,B09RP8WY5J,Shipped,1,INR,1186.0,BENGALURU,KARNATAKA,560068.0,IN,False,Easy Ship
8270,407-1059613-9634737,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0338,J0338-DR-M,Western Dress,M,B0982ZPB81,Shipped,1,INR,744.0,HYDERABAD,TELANGANA,500072.0,IN,False,Easy Ship
8277,403-7676957-4768316,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0132,J0132-KR-XS,kurta,XS,B08N1BYTL6,Shipped,1,INR,362.0,HALDIA,WEST BENGAL,721635.0,IN,False,Easy Ship
8281,405-9994909-9579511,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0244,J0244-SKD-L,Set,L,B0925WM8Z6,Shipped,1,INR,1204.0,BENGALURU,KARNATAKA,560071.0,IN,False,Easy Ship
8282,402-1852203-7640352,2022-04-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,J0244,J0244-SKD-M,Set,M,B0925X6RTJ,Shipped,1,INR,1281.0,HYDERABAD,TELANGANA,500008.0,IN,False,Easy Ship
8283,404-1163324-9104310,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0339,J0339-DR-M,Western Dress,M,B09831YHGV,Shipped,1,INR,744.0,CHENNAI,TAMIL NADU,600130.0,IN,False,Easy Ship
8286,404-7209405-7137151,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET264,SET264-KR-NP-L,Set,L,B08YNFKKGY,Shipped,1,INR,824.0,GUWAHATI,ASSAM,781016.0,IN,False,Easy Ship
8290,171-5181565-2205101,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET278,SET278-KR-NP-XXL,Set,XXL,B0983F1V7R,Shipped,1,INR,1523.0,KALYAN,MAHARASHTRA,421301.0,IN,False,Easy Ship
8291,408-1685420-9045954,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0307,J0307-TP-M,Top,M,B099S6QX1R,Shipped,1,INR,518.0,KALYAN,MAHARASHTRA,421301.0,IN,False,Easy Ship
8294,407-4954811-8893963,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3255,JNE3255-KR-XL,kurta,XL,B07P5RYJ5T,Shipped,1,INR,487.0,BASTI,UTTAR PRADESH,272124.0,IN,False,Easy Ship
8296,408-4790163-1714741,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0097,J0097-KR-L,kurta,L,B08BJR2R7M,Shipped,1,INR,568.0,Zirakpur,Punjab/Mohali/Zirakpur,140603.0,IN,False,Easy Ship
8297,403-7584747-8466722,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3796,JNE3796-KR-S,kurta,S,B09K3YJSKF,Shipped,1,INR,345.0,TONK,RAJASTHAN,304801.0,IN,False,Easy Ship
8299,405-5707745-0380306,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3804,JNE3804-KR-M,kurta,M,B09K3Y4T4D,Shipped,1,INR,459.0,DEHRADUN,UTTARAKHAND,248171.0,IN,False,Easy Ship
8301,407-5576053-0403531,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-XL,Western Dress,XL,B09SDYWXDS,Shipped,1,INR,771.0,BENGALURU,KARNATAKA,560087.0,IN,False,Easy Ship
8302,403-7966129-1108308,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET380,SET380-KR-NP-M,Set,M,B09QJ3WXB4,Shipped,1,INR,995.0,BENGALURU,KARNATAKA,560097.0,IN,False,Easy Ship
8303,171-3546198-8022724,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET392,SET392-KR-NP-XXL,Set,XXL,B09RKF8T2M,Shipped,1,INR,751.0,SHIMLA,HIMACHAL PRADESH,171005.0,IN,False,Easy Ship
8304,405-0249921-3684315,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5002,MEN5002-KR-M,kurta,M,B08YZ4WLT3,Shipped,1,INR,499.0,SILIGURI,WEST BENGAL,734009.0,IN,False,Easy Ship
8305,406-3977523-8261913,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0234,J0234-SKD-XXL,Set,XXL,B08WHZC5QK,Shipped,1,INR,1213.0,NAVI MUMBAI,MAHARASHTRA,400706.0,IN,False,Easy Ship
8307,407-9195013-4949153,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-L,Western Dress,L,B09SDXFFQ1,Shipped,1,INR,725.0,BENGALURU,KARNATAKA,560087.0,IN,False,Easy Ship
8310,406-4997497-1382768,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET145,SET145-KR-NP-XS,Set,XS,B0822VTWZS,Shipped,1,INR,715.0,BAHADURGARH,HARYANA,124507.0,IN,False,Easy Ship
8314,406-6351685-3825924,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET330,SET330-KR-PP-XXXL,Set,3XL,B09SDYZ8BM,Shipped,1,INR,666.0,MUMBAI,MAHARASHTRA,400067.0,IN,False,Easy Ship
8317,171-4523305-9635567,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3640,JNE3640-TP-N-M,Top,M,B08ZHM3373,Shipped,1,INR,518.0,NEW TOWN,WEST BENGAL,700156.0,IN,False,Easy Ship
8319,407-1525939-3801907,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET184,SET184-KR-PP-XXXL,Set,3XL,B08W98B8ZN,Shipped,1,INR,563.0,NAVI MUMBAI,MAHARASHTRA,400706.0,IN,False,Easy Ship
8321,407-7251084-0688367,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3715,JNE3715-KR-XL,kurta,XL,B09G2THSJR,Shipped,1,INR,283.0,BENGALURU,KARNATAKA,560090.0,IN,False,Easy Ship
8325,402-2232127-3403549,2022-04-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3291,JNE3291-KR-L,kurta,L,B07R5X9WJB,Shipped,1,INR,442.0,CHITTUR THATHAMANGALAM,KERALA,678554.0,IN,False,Easy Ship
8326,406-3487936-3071516,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3546,JNE3546-KR-M,kurta,M,B08HK4W6YT,Shipped,1,INR,487.0,KAVALI,ANDHRA PRADESH,524201.0,IN,False,Easy Ship
8328,171-7973767-5255508,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3798,JNE3798-KR-A-L,Western Dress,L,B09TH7GXJW,Shipped,1,INR,771.0,PUNE,MAHARASHTRA,411014.0,IN,False,Easy Ship
8330,405-0156601-0833920,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-XL,kurta,XL,B081WT6GG7,Shipped,1,INR,399.0,JAMSHEDPUR,JHARKHAND,831017.0,IN,False,Easy Ship
8331,171-9541187-1917140,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341,J0341-DR-M,Western Dress,M,B099NQQ79L,Shipped,1,INR,744.0,PUNE,MAHARASHTRA,411057.0,IN,False,Easy Ship
8332,403-9786387-7717140,2022-04-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET413,SET413-KR-NP-M,Set,M,B09RKCSH3D,Shipped,1,INR,852.0,VISAKHAPATNAM,ANDHRA PRADESH,530011.0,IN,False,Easy Ship
8338,403-1733452-1865915,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET293,SET293-KR-NP-XL,Set,XL,B09K3DQZ66,Shipped,1,INR,692.0,MAYILADUTHURAI,TAMIL NADU,609001.0,IN,False,Easy Ship
8340,407-5255945-9636333,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET388,SET388-KR-NP-XL,Set,XL,B09QJNFSBR,Shipped,1,INR,1260.0,JHANSI,UTTAR PRADESH,284001.0,IN,False,Easy Ship
8342,404-5865674-2595544,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3835,JNE3835-KR-XL,kurta,XL,B09Q3GYT7H,Shipped,1,INR,521.0,PILIBHIT,UTTAR PRADESH,262001.0,IN,False,Easy Ship
8345,403-1263567-8735508,2022-04-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET291,SET291-KR-PP-L,Set,L,B099NJKJ54,Shipped,1,INR,563.0,KANNIYAKUMARI,TAMIL NADU,629702.0,IN,False,Easy Ship
8346,407-9396659-0580314,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3439,JNE3439-KR-XL,kurta,XL,B081X4KQ14,Shipped,1,INR,399.0,AHMEDABAD,Gujarat,380058.0,IN,False,Easy Ship
8347,407-9396659-0580314,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3835,JNE3835-KR-XL,kurta,XL,B09Q3GYT7H,Shipped,1,INR,521.0,AHMEDABAD,Gujarat,380058.0,IN,False,Easy Ship
8348,404-8034269-6699549,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341,J0341-DR-XXL,Western Dress,XXL,B099NR3NXY,Shipped,1,INR,791.0,KUNNATHUNAD,KERALA,683562.0,IN,False,Easy Ship
8350,407-4555348-5837910,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3440,JNE3440-KR-N-XXL,kurta,XXL,B081XBQBGF,Shipped,1,INR,399.0,Vijayawada,ANDHRA PRADESH,520015.0,IN,False,Easy Ship
8352,406-9461567-9573967,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XS,Western Dress,XS,B09SDY9SQ6,Shipped,1,INR,725.0,THAIKATTUSSERY,KERALA,688526.0,IN,False,Easy Ship
8355,405-3463974-3328352,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3482,JNE3482-KR-M,kurta,M,B08HHJPBT8,Shipped,1,INR,318.0,CHENNAI,TAMIL NADU,600100.0,IN,False,Easy Ship
8356,405-3463974-3328352,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3479,JNE3479-KR-M,kurta,M,B08N18V1JF,Shipped,1,INR,259.0,CHENNAI,TAMIL NADU,600100.0,IN,False,Easy Ship
8357,406-6177942-6290732,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0139,J0139-KR-XL,kurta,XL,B091XR7H7X,Shipped,1,INR,399.0,SHIMLA,HIMACHAL PRADESH,171005.0,IN,False,Easy Ship
8358,404-1866191-2809926,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0332,J0332-DR-S,Western Dress,S,B09LM786LJ,Shipped,1,INR,699.0,BENGALURU,KARNATAKA,560062.0,IN,False,Easy Ship
8359,408-5088766-3526748,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5032,MEN5032-KR-XL,kurta,XL,B08YZ1H4TG,Shipped,1,INR,579.0,Nagaon,ASSAM,782427.0,IN,False,Easy Ship
8360,171-9482248-2366764,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3805,JNE3805-KR-S,kurta,S,B09K3T9XRW,Shipped,1,INR,459.0,BHADRAVATI,KARNATAKA,577301.0,IN,False,Easy Ship
8362,171-3459522-1641166,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3440,JNE3440-KR-N-M,kurta,M,B081WY1SP3,Shipped,1,INR,399.0,CHENNAI,TAMIL NADU,600126.0,IN,False,Easy Ship
8365,407-3502291-1779552,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET339,SET339-KR-NP-XXL,Set,XXL,B09RSX8B8D,Shipped,1,INR,654.0,HAZARIBAGH,JHARKHAND,825301.0,IN,False,Easy Ship
8366,171-2290945-1270753,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3567,JNE3567-KR-S,kurta,S,B08KS1W7V8,Shipped,1,INR,399.0,GOKAK,KARNATAKA,591307.0,IN,False,Easy Ship
8367,405-7018024-4711519,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-M,Western Dress,M,B09SDY8DCT,Shipped,1,INR,725.0,Pappanamcode THIRUVANANTHAPURAM,KERALA,695018.0,IN,False,Easy Ship
8368,403-2668229-8343557,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2171,JNE2171-KR-437-XL,kurta,XL,B079WYDLLS,Shipped,1,INR,495.0,KOKRAJHAR,ASSAM,783370.0,IN,False,Easy Ship
8369,171-5966400-3624323,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0117,J0117-TP-XXL,Top,XXL,B08N4XHHCQ,Shipped,1,INR,518.0,MUMBAI,MAHARASHTRA,400076.0,IN,False,Easy Ship
8371,407-8236759-6684302,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE1906,JNE1906-KR-031-XXL,kurta,XXL,B06Y57CT5J,Shipped,1,INR,357.0,WARDHA,MAHARASHTRA,442001.0,IN,False,Easy Ship
8378,408-2733139-8827540,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET293,SET293-KR-NP-S,Set,S,B09K3G4TS6,Shipped,1,INR,0.0,JAMSHEDPUR,JHARKHAND,831005.0,IN,False,Easy Ship
8379,402-1797063-3221158,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3640,JNE3640-TP-N-L,Top,L,B08ZHZP9B5,Shipped,1,INR,487.0,PUNE,MAHARASHTRA,411041.0,IN,False,Easy Ship
8380,403-6368685-2705117,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET347,SET347-KR-NP-XXL,Set,XXL,B09RKCWNYM,Shipped,1,INR,801.0,KANCHEEPURAM,TAMIL NADU,631501.0,IN,False,Easy Ship
8381,171-7777080-3534769,2022-04-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3461,JNE3461-KR-M,kurta,M,B08B3VSTFG,Shipped,1,INR,363.0,BHUBANESWAR,ODISHA,751012.0,IN,False,Easy Ship
8382,402-1080708-4059569,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3454,JNE3454-KR-XS,kurta,XS,B08B3XZM9D,Shipped,1,INR,419.0,TIRUCHIRAPPALLI,TAMIL NADU,620020.0,IN,False,Easy Ship
8384,403-3977835-7477961,2022-04-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,J0308,J0308-DR-XXXL,Western Dress,3XL,B099NTV5ZV,Shipped,1,INR,665.0,MUMBAI,MAHARASHTRA,400064.0,IN,False,Easy Ship
8385,404-1263854-9116302,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0153,J0153-DR-S,Western Dress,S,B08N4RTJCY,Shipped,1,INR,443.0,PANCHKULA,HARYANA,134117.0,IN,False,Easy Ship
8386,402-8451052-4801946,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET364,SET364-KR-NP-L,Set,L,B09QJ495SF,Shipped,1,INR,1126.0,SHIMLA,HIMACHAL PRADESH,171005.0,IN,False,Easy Ship
8388,403-2508233-5382705,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET366,SET366-KR-NP-M,Set,M,B09QJLMRWQ,Shipped,1,INR,1163.0,CHANDIGARH,CHANDIGARH,160002.0,IN,False,Easy Ship
8391,404-2766241-3342729,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0119,J0119-TP-XXXL,Top,3XL,B08RYPRVPV,Shipped,1,INR,540.0,HYDERABAD,TELANGANA,500051.0,IN,False,Easy Ship
8392,407-6443249-6738736,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-S,Western Dress,S,B09SDYQ3WG,Shipped,1,INR,725.0,CHANDIGARH,CHANDIGARH,160047.0,IN,False,Easy Ship
8393,407-6443249-6738736,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-M,Western Dress,M,B09SDY8DCT,Shipped,1,INR,725.0,CHANDIGARH,CHANDIGARH,160047.0,IN,False,Easy Ship
8394,408-9401250-1287515,2022-04-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET359,SET359-KR-NP-L,Set,L,B09RKFJ94S,Shipped,1,INR,1099.0,Pune,MAHARASHTRA,412101.0,IN,False,Easy Ship
8397,402-2101328-2707506,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET345,SET345-KR-NP-M,Set,M,B09KXV4BN8,Shipped,1,INR,626.0,GORAKHPUR,UTTAR PRADESH,273001.0,IN,False,Easy Ship
8399,405-0355714-3637126,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341,J0341-DR-M,Western Dress,M,B099NQQ79L,Shipped,1,INR,744.0,BANGALORE,KARNATAKA,560093.0,IN,False,Easy Ship
8401,408-0980231-8189931,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0339,J0339-DR-M,Western Dress,M,B09831YHGV,Shipped,1,INR,744.0,Ntpc DADRI,UTTAR PRADESH,201008.0,IN,False,Easy Ship
8402,402-5178769-8651536,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3609,JNE3609-KR-XXXL,kurta,3XL,B08W2R1L7V,Shipped,1,INR,568.0,Mumbai.,MAHARASHTRA,400003.0,IN,False,Easy Ship
8404,406-3421894-3244314,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET347,SET347-KR-NP-L,Set,L,B09RKDW3QG,Shipped,1,INR,801.0,ALLAHABAD,UTTAR PRADESH,211011.0,IN,False,Easy Ship
8406,408-1071321-3357916,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET397,SET397-KR-NP-XL,Set,XL,B09RKDB8SB,Shipped,1,INR,0.0,NOIDA,UTTAR PRADESH,201301.0,IN,False,Easy Ship
8414,405-5080240-0317153,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3822,JNE3822-KR-XXL,kurta,XXL,B09LV1SJKT,Shipped,1,INR,474.0,MUMBAI,MAHARASHTRA,400009.0,IN,False,Easy Ship
8419,406-4012915-1442711,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3805,JNE3805-KR-XXL,kurta,XXL,B09K3ZR9ZG,Shipped,1,INR,459.0,AMRITSAR,PUNJAB,143001.0,IN,False,Easy Ship
8420,407-9662321-4944347,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3805,JNE3805-KR-L,kurta,L,B09K3ZKHMW,Shipped,1,INR,459.0,mumbai,MAHARASHTRA,400024.0,IN,False,Easy Ship
8422,403-4702041-2458738,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3784,JNE3784-KR-L,kurta,L,B09K3TM23D,Shipped,1,INR,458.0,HYDERABAD,TELANGANA,500008.0,IN,False,Easy Ship
8423,406-6558390-4810761,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET187,SET187-KR-DH-XL,Set,XL,B08B415N6S,Shipped,1,INR,599.0,RANIKHET,UTTARAKHAND,263645.0,IN,False,Easy Ship
